# =============================================================
# CSCE 5200 IR — Project Phase 3: VSM Query Processor
# Setting  : Title + Description
# Weighting: TF-IDF  (raw TF  x  log10(N / df))
# Scoring  : Cosine Similarity
# Columns  : TOPIC <TAB> DOCNO <TAB> RANK <TAB> COSINE_SCORE
# =============================================================

 352	FT911-2334	473	0.017300
 352	FT911-1295	474	0.017277
 352	FT911-5293	475	0.017277
 352	FT911-1089	476	0.017147
 352	FT911-2271	477	0.017092
 352	FT911-281	478	0.017066
 352	FT911-3438	479	0.017056
 352	FT911-5197	480	0.017011
 352	FT911-3052	481	0.016998
 352	FT911-1880	482	0.016985
 352	FT911-4735	483	0.016961
 352	FT911-5246	484	0.016948
 352	FT911-105	485	0.016924
 352	FT911-481	486	0.016898
 352	FT911-2660	487	0.016896
 352	FT911-1941	488	0.016874
 352	FT911-825	489	0.016847
 352	FT911-4582	490	0.016832
 352	FT911-4649	491	0.016821
 352	FT911-870	492	0.016803
 352	FT911-4958	493	0.016777
 352	FT911-4195	494	0.016756
 352	FT911-4533	495	0.016720
 352	FT911-2929	496	0.016703
 352	FT911-3149	497	0.016658
 352	FT911-4036	498	0.016651
 352	FT911-4800	499	0.016644
 352	FT911-2407	500	0.016632
 352	FT911-2573	501	0.016569
 352	FT911-307	502	0.016542
 352	FT911-1043	503	0.016498
 352	FT911-721	504	0.016472
 352	FT911-5353	505	0.016443
 352	FT911-2205	506	0.016419
 352	FT911-261	507	0.016415
 352	FT911-3775	508	0.016353
 352	FT911-4741	509	0.016324
 352	FT911-473	510	0.016307
 352	FT911-738	511	0.016270
 352	FT911-2968	512	0.016256
 352	FT911-3529	513	0.016218
 352	FT911-2690	514	0.016161
 352	FT911-4643	515	0.016096
 352	FT911-540	516	0.016058
 352	FT911-3751	517	0.016036
 352	FT911-95	518	0.016034
 352	FT911-977	519	0.016018
 352	FT911-131	520	0.016014
 352	FT911-1964	521	0.015943
 352	FT911-3786	522	0.015939
 352	FT911-277	523	0.015927
 352	FT911-2528	524	0.015923
 352	FT911-3718	525	0.015922
 352	FT911-4438	526	0.015847
 352	FT911-4338	527	0.015839
 352	FT911-3733	528	0.015836
 352	FT911-3492	529	0.015815
 352	FT911-3641	530	0.015802
 352	FT911-1243	531	0.015775
 352	FT911-1247	532	0.015773
 352	FT911-2053	533	0.015771
 352	FT911-2054	534	0.015758
 352	FT911-4836	535	0.015664
 352	FT911-1353	536	0.015657
 352	FT911-3159	537	0.015642
 352	FT911-506	538	0.015632
 352	FT911-4116	539	0.015609
 352	FT911-4864	540	0.015604
 352	FT911-3009	541	0.015603
 352	FT911-982	542	0.015593
 352	FT911-3970	543	0.015581
 352	FT911-3966	544	0.015580
 352	FT911-2300	545	0.015536
 352	FT911-3975	546	0.015528
 352	FT911-1492	547	0.015448
 352	FT911-2129	548	0.015445
 352	FT911-2699	549	0.015444
 352	FT911-2179	550	0.015439
 352	FT911-1374	551	0.015412
 352	FT911-3003	552	0.015408
 352	FT911-3437	553	0.015408
 352	FT911-1856	554	0.015407
 352	FT911-4337	555	0.015367
 352	FT911-5074	556	0.015345
 352	FT911-251	557	0.015340
 352	FT911-3364	558	0.015302
 352	FT911-419	559	0.015301
 352	FT911-5238	560	0.015297
 352	FT911-404	561	0.015281
 352	FT911-4103	562	0.015280
 352	FT911-2831	563	0.015272
 352	FT911-508	564	0.015265
 352	FT911-4383	565	0.015256
 352	FT911-1400	566	0.015231
 352	FT911-3833	567	0.015222
 352	FT911-2820	568	0.015218
 352	FT911-4315	569	0.015205
 352	FT911-55	570	0.015171
 352	FT911-352	571	0.015158
 352	FT911-3367	572	0.015108
 352	FT911-5267	573	0.015094
 352	FT911-4980	574	0.015076
 352	FT911-3895	575	0.015074
 352	FT911-1615	576	0.015063
 352	FT911-2122	577	0.015044
 352	FT911-3956	578	0.015040
 352	FT911-902	579	0.015016
 352	FT911-221	580	0.015008
 352	FT911-2455	581	0.014987
 352	FT911-4317	582	0.014960
 352	FT911-4944	583	0.014947
 352	FT911-4668	584	0.014947
 352	FT911-1305	585	0.014933
 352	FT911-4489	586	0.014911
 352	FT911-4261	587	0.014884
 352	FT911-4153	588	0.014882
 352	FT911-2275	589	0.014857
 352	FT911-3079	590	0.014844
 352	FT911-2695	591	0.014841
 352	FT911-3850	592	0.014832
 352	FT911-1261	593	0.014825
 352	FT911-2828	594	0.014811
 352	FT911-4671	595	0.014810
 352	FT911-1474	596	0.014788
 352	FT911-2835	597	0.014779
 352	FT911-2514	598	0.014750
 352	FT911-5269	599	0.014740
 352	FT911-5270	600	0.014735
 352	FT911-2919	601	0.014733
 352	FT911-3091	602	0.014729
 352	FT911-2776	603	0.014729
 352	FT911-4066	604	0.014724
 352	FT911-4381	605	0.014723
 352	FT911-1022	606	0.014671
 352	FT911-3419	607	0.014654
 352	FT911-663	608	0.014640
 352	FT911-4201	609	0.014637
 352	FT911-4112	610	0.014627
 352	FT911-2060	611	0.014585
 352	FT911-56	612	0.014580
 352	FT911-3257	613	0.014541
 352	FT911-3302	614	0.014541
 352	FT911-3509	615	0.014536
 352	FT911-4835	616	0.014514
 352	FT911-3441	617	0.014503
 352	FT911-1325	618	0.014472
 352	FT911-5298	619	0.014451
 352	FT911-1267	620	0.014447
 352	FT911-746	621	0.014427
 352	FT911-3546	622	0.014410
 352	FT911-5053	623	0.014366
 352	FT911-3818	624	0.014353
 352	FT911-3372	625	0.014328
 352	FT911-4479	626	0.014282
 352	FT911-1910	627	0.014279
 352	FT911-924	628	0.014272
 352	FT911-1062	629	0.014244
 352	FT911-3229	630	0.014236
 352	FT911-4385	631	0.014195
 352	FT911-193	632	0.014189
 352	FT911-1518	633	0.014182
 352	FT911-1275	634	0.014161
 352	FT911-2834	635	0.014117
 352	FT911-5069	636	0.014109
 352	FT911-4559	637	0.014104
 352	FT911-2792	638	0.014093
 352	FT911-4784	639	0.014091
 352	FT911-460	640	0.014087
 352	FT911-4309	641	0.014083
 352	FT911-680	642	0.014038
 352	FT911-3785	643	0.014036
 352	FT911-253	644	0.014021
 352	FT911-4792	645	0.014019
 352	FT911-2114	646	0.013971
 352	FT911-2197	647	0.013969
 352	FT911-808	648	0.013969
 352	FT911-60	649	0.013938
 352	FT911-1694	650	0.013923
 352	FT911-5319	651	0.013899
 352	FT911-1135	652	0.013889
 352	FT911-1306	653	0.013882
 352	FT911-612	654	0.013877
 352	FT911-3109	655	0.013876
 352	FT911-995	656	0.013869
 352	FT911-3525	657	0.013857
 352	FT911-3746	658	0.013835
 352	FT911-3131	659	0.013822
 352	FT911-5015	660	0.013763
 352	FT911-3494	661	0.013760
 352	FT911-3910	662	0.013737
 352	FT911-611	663	0.013703
 352	FT911-3276	664	0.013685
 352	FT911-1444	665	0.013683
 352	FT911-2621	666	0.013674
 352	FT911-4778	667	0.013656
 352	FT911-3534	668	0.013645
 352	FT911-2900	669	0.013635
 352	FT911-4513	670	0.013624
 352	FT911-4095	671	0.013612
 352	FT911-1587	672	0.013597
 352	FT911-3973	673	0.013580
 352	FT911-1370	674	0.013565
 352	FT911-194	675	0.013554
 352	FT911-5196	676	0.013551
 352	FT911-3324	677	0.013550
 352	FT911-3220	678	0.013542
 352	FT911-4889	679	0.013535
 352	FT911-3691	680	0.013531
 352	FT911-4031	681	0.013523
 352	FT911-2423	682	0.013515
 352	FT911-2645	683	0.013502
 352	FT911-736	684	0.013486
 352	FT911-3595	685	0.013476
 352	FT911-2048	686	0.013455
 352	FT911-4043	687	0.013400
 352	FT911-1575	688	0.013398
 352	FT911-4362	689	0.013397
 352	FT911-1221	690	0.013371
 352	FT911-2415	691	0.013327
 352	FT911-2032	692	0.013268
 352	FT911-2279	693	0.013208
 352	FT911-125	694	0.013207
 352	FT911-859	695	0.013174
 352	FT911-3288	696	0.013166
 352	FT911-4637	697	0.013153
 352	FT911-4571	698	0.013139
 352	FT911-1309	699	0.013138
 352	FT911-4624	700	0.013134
 352	FT911-3241	701	0.013123
 352	FT911-1460	702	0.013111
 352	FT911-5341	703	0.013111
 352	FT911-371	704	0.013103
 352	FT911-3976	705	0.013100
 352	FT911-3344	706	0.013072
 352	FT911-3409	707	0.013070
 352	FT911-1124	708	0.013044
 352	FT911-4202	709	0.013041
 352	FT911-4949	710	0.013018
 352	FT911-403	711	0.013009
 352	FT911-2796	712	0.012988
 352	FT911-4816	713	0.012978
 352	FT911-1879	714	0.012963
 352	FT911-439	715	0.012958
 352	FT911-3191	716	0.012927
 352	FT911-3661	717	0.012925
 352	FT911-53	718	0.012919
 352	FT911-1869	719	0.012897
 352	FT911-285	720	0.012886
 352	FT911-4829	721	0.012870
 352	FT911-3233	722	0.012855
 352	FT911-2942	723	0.012817
 352	FT911-2131	724	0.012797
 352	FT911-499	725	0.012774
 352	FT911-482	726	0.012773
 352	FT911-1919	727	0.012763
 352	FT911-2293	728	0.012758
 352	FT911-495	729	0.012745
 352	FT911-84	730	0.012740
 352	FT911-788	731	0.012730
 352	FT911-3332	732	0.012723
 352	FT911-4225	733	0.012700
 352	FT911-3581	734	0.012670
 352	FT911-3890	735	0.012658
 352	FT911-2911	736	0.012645
 352	FT911-682	737	0.012635
 352	FT911-685	738	0.012615
 352	FT911-1273	739	0.012533
 352	FT911-1003	740	0.012513
 352	FT911-2653	741	0.012492
 352	FT911-2066	742	0.012482
 352	FT911-4877	743	0.012457
 352	FT911-2183	744	0.012383
 352	FT911-2742	745	0.012376
 352	FT911-4059	746	0.012372
 352	FT911-3458	747	0.012332
 352	FT911-4076	748	0.012331
 352	FT911-2819	749	0.012318
 352	FT911-4860	750	0.012308
 352	FT911-2028	751	0.012289
 352	FT911-2741	752	0.012289
 352	FT911-2564	753	0.012284
 352	FT911-853	754	0.012281
 352	FT911-4498	755	0.012262
 352	FT911-811	756	0.012182
 352	FT911-5345	757	0.012167
 352	FT911-3141	758	0.012138
 352	FT911-2174	759	0.012126
 352	FT911-4679	760	0.012120
 352	FT911-1581	761	0.012118
 352	FT911-1477	762	0.012102
 352	FT911-4658	763	0.012085
 352	FT911-2771	764	0.012084
 352	FT911-2260	765	0.012070
 352	FT911-248	766	0.012052
 352	FT911-2654	767	0.012048
 352	FT911-2343	768	0.012046
 352	FT911-4951	769	0.012043
 352	FT911-1922	770	0.012034
 352	FT911-4380	771	0.012026
 352	FT911-2859	772	0.012025
 352	FT911-2785	773	0.012023
 352	FT911-1651	774	0.012013
 352	FT911-1947	775	0.012007
 352	FT911-4862	776	0.011999
 352	FT911-5178	777	0.011996
 352	FT911-1427	778	0.011992
 352	FT911-3506	779	0.011975
 352	FT911-137	780	0.011969
 352	FT911-1778	781	0.011968
 352	FT911-4469	782	0.011959
 352	FT911-166	783	0.011952
 352	FT911-1663	784	0.011910
 352	FT911-435	785	0.011907
 352	FT911-821	786	0.011903
 352	FT911-4132	787	0.011882
 352	FT911-2811	788	0.011874
 352	FT911-3951	789	0.011827
 352	FT911-3671	790	0.011796
 352	FT911-1268	791	0.011786
 352	FT911-1790	792	0.011773
 352	FT911-2605	793	0.011733
 352	FT911-3449	794	0.011726
 352	FT911-4903	795	0.011719
 352	FT911-3720	796	0.011718
 352	FT911-2994	797	0.011715
 352	FT911-4937	798	0.011714
 352	FT911-1566	799	0.011701
 352	FT911-217	800	0.011687
 352	FT911-4229	801	0.011677
 352	FT911-2518	802	0.011635
 352	FT911-2617	803	0.011631
 352	FT911-1490	804	0.011615
 352	FT911-4790	805	0.011606
 352	FT911-2273	806	0.011596
 352	FT911-377	807	0.011583
 352	FT911-932	808	0.011566
 352	FT911-5076	809	0.011558
 352	FT911-3253	810	0.011535
 352	FT911-4588	811	0.011524
 352	FT911-3001	812	0.011495
 352	FT911-1218	813	0.011493
 352	FT911-2206	814	0.011476
 352	FT911-5241	815	0.011466
